review_text,aspect,sentiment,rating,timestamp,asin,category
Nice simple earrings. The silver has a nice shine and the pearls have nice lustre.,design/simplicity,positive,5.0,1513456293889,B06XS76RS3,Amazon_Fashion
Nice simple earrings. The silver has a nice shine and the pearls have nice lustre.,material (silver),positive,5.0,1513456293889,B06XS76RS3,Amazon_Fashion
Nice simple earrings. The silver has a nice shine and the pearls have nice lustre.,pearl quality,positive,5.0,1513456293889,B06XS76RS3,Amazon_Fashion
Very soft and comfortable to wear in the steamy New York heat !,softness,positive,5.0,1500404125723,B072FBWGLP,Amazon_Fashion
Very soft and comfortable to wear in the steamy New York heat !,comfort,positive,5.0,1500404125723,B072FBWGLP,Amazon_Fashion
"I am in love with this shirt. It's so cute, fits perfect, and just overall amazing. It came in a week after I ordered it, which was way earlier then expected. I love how squirtles face in made into the shirt so it will not peel, and I love how it's stretchy. I am a 34 A-cup, and usually wear a size small/medium.",cute design,positive,5.0,1469313267000,B01B98Q8KC,Amazon_Fashion
"I am in love with this shirt. It's so cute, fits perfect, and just overall amazing. It came in a week after I ordered it, which was way earlier then expected. I love how squirtles face in made into the shirt so it will not peel, and I love how it's stretchy. I am a 34 A-cup, and usually wear a size small/medium.",fit,positive,5.0,1469313267000,B01B98Q8KC,Amazon_Fashion
"I am in love with this shirt. It's so cute, fits perfect, and just overall amazing. It came in a week after I ordered it, which was way earlier then expected. I love how squirtles face in made into the shirt so it will not peel, and I love how it's stretchy. I am a 34 A-cup, and usually wear a size small/medium.",overall quality,positive,5.0,1469313267000,B01B98Q8KC,Amazon_Fashion
"I am in love with this shirt. It's so cute, fits perfect, and just overall amazing. It came in a week after I ordered it, which was way earlier then expected. I love how squirtles face in made into the shirt so it will not peel, and I love how it's stretchy. I am a 34 A-cup, and usually wear a size small/medium.",shipping speed,positive,5.0,1469313267000,B01B98Q8KC,Amazon_Fashion
"I am in love with this shirt. It's so cute, fits perfect, and just overall amazing. It came in a week after I ordered it, which was way earlier then expected. I love how squirtles face in made into the shirt so it will not peel, and I love how it's stretchy. I am a 34 A-cup, and usually wear a size small/medium.",face print durability,positive,5.0,1469313267000,B01B98Q8KC,Amazon_Fashion
"I am in love with this shirt. It's so cute, fits perfect, and just overall amazing. It came in a week after I ordered it, which was way earlier then expected. I love how squirtles face in made into the shirt so it will not peel, and I love how it's stretchy. I am a 34 A-cup, and usually wear a size small/medium.",stretchiness,positive,5.0,1469313267000,B01B98Q8KC,Amazon_Fashion
This is a really cute tote. My 11 yr old was super excited to use this as a way to hold her beads for bracelet making and take them to school. I actually wanted it for myself because it’s really cute and durable and holds a nice amount of stuff. Perfect beach bag or even a purse.,cute,positive,5.0,1678294362549,B0BV272LGJ,Amazon_Fashion
This is a really cute tote. My 11 yr old was super excited to use this as a way to hold her beads for bracelet making and take them to school. I actually wanted it for myself because it’s really cute and durable and holds a nice amount of stuff. Perfect beach bag or even a purse.,durable,positive,5.0,1678294362549,B0BV272LGJ,Amazon_Fashion
This is a really cute tote. My 11 yr old was super excited to use this as a way to hold her beads for bracelet making and take them to school. I actually wanted it for myself because it’s really cute and durable and holds a nice amount of stuff. Perfect beach bag or even a purse.,holds a nice amount of stuff,positive,5.0,1678294362549,B0BV272LGJ,Amazon_Fashion
"Bad purchase haha. Usually I give some products the benefit of the doubt, but man. These are NOT worth it.<br /><br />These are the $1 earrings you’ll find at your local flea market that come from China.<br /><br />They are so light weight and flimsy. The “marbled” piece is hot glued on and you can see where the hot glued oozed out. One of them is also off center. Uhg. These are soo cheap it isn’t funny. I’m pretty sure they should come with the California 65 warning, because they probably have cancer causing elements to them ha.<br /><br />Would NOT recommend purchasing. And I feel bad for the person who spent $5 to purchase this for me off of my Amazon Wish List. :/",weight,negative,1.0,1590074683797,B07WJZZ16N,Amazon_Fashion
"Bad purchase haha. Usually I give some products the benefit of the doubt, but man. These are NOT worth it.<br /><br />These are the $1 earrings you’ll find at your local flea market that come from China.<br /><br />They are so light weight and flimsy. The “marbled” piece is hot glued on and you can see where the hot glued oozed out. One of them is also off center. Uhg. These are soo cheap it isn’t funny. I’m pretty sure they should come with the California 65 warning, because they probably have cancer causing elements to them ha.<br /><br />Would NOT recommend purchasing. And I feel bad for the person who spent $5 to purchase this for me off of my Amazon Wish List. :/",quality,negative,1.0,1590074683797,B07WJZZ16N,Amazon_Fashion
"Bad purchase haha. Usually I give some products the benefit of the doubt, but man. These are NOT worth it.<br /><br />These are the $1 earrings you’ll find at your local flea market that come from China.<br /><br />They are so light weight and flimsy. The “marbled” piece is hot glued on and you can see where the hot glued oozed out. One of them is also off center. Uhg. These are soo cheap it isn’t funny. I’m pretty sure they should come with the California 65 warning, because they probably have cancer causing elements to them ha.<br /><br />Would NOT recommend purchasing. And I feel bad for the person who spent $5 to purchase this for me off of my Amazon Wish List. :/",construction,negative,1.0,1590074683797,B07WJZZ16N,Amazon_Fashion
"Bad purchase haha. Usually I give some products the benefit of the doubt, but man. These are NOT worth it.<br /><br />These are the $1 earrings you’ll find at your local flea market that come from China.<br /><br />They are so light weight and flimsy. The “marbled” piece is hot glued on and you can see where the hot glued oozed out. One of them is also off center. Uhg. These are soo cheap it isn’t funny. I’m pretty sure they should come with the California 65 warning, because they probably have cancer causing elements to them ha.<br /><br />Would NOT recommend purchasing. And I feel bad for the person who spent $5 to purchase this for me off of my Amazon Wish List. :/",centering,negative,1.0,1590074683797,B07WJZZ16N,Amazon_Fashion
"Bad purchase haha. Usually I give some products the benefit of the doubt, but man. These are NOT worth it.<br /><br />These are the $1 earrings you’ll find at your local flea market that come from China.<br /><br />They are so light weight and flimsy. The “marbled” piece is hot glued on and you can see where the hot glued oozed out. One of them is also off center. Uhg. These are soo cheap it isn’t funny. I’m pretty sure they should come with the California 65 warning, because they probably have cancer causing elements to them ha.<br /><br />Would NOT recommend purchasing. And I feel bad for the person who spent $5 to purchase this for me off of my Amazon Wish List. :/",price,positive,1.0,1590074683797,B07WJZZ16N,Amazon_Fashion
"My daughter is in love with this. It is the cutest bathrobe ever, but we were a little confused at first because it came just folded up as a bathrobe and in the picture it showed it also turning into a plush toy. Turns out there is a secret zipper inside that lets you turn it inside-out and fold the robe into itself, which then zips closed to reveal Doctor Unicorn, an adorably soft plush toy. This wasn't obvious but once you know what to look for, it isn't hard to do. My daughter didn't know it did that, she just loved the robe for being a robe. Once she saw it turned into a Unicorn toy,, she immediately fell head over heals for this and started dancing around the house with it.<br />I'll be honest, I wouldn't turn it into a plush toy while wet for fear of it getting moldy, but as long as the robe is clean and dry, we're totally going to keep it with her pillows and stuffed animals around her bed. Totally love this product, can't give it enough stars!",cuteness,positive,5.0,1584337418253,B083T88BSX,Amazon_Fashion
"My daughter is in love with this. It is the cutest bathrobe ever, but we were a little confused at first because it came just folded up as a bathrobe and in the picture it showed it also turning into a plush toy. Turns out there is a secret zipper inside that lets you turn it inside-out and fold the robe into itself, which then zips closed to reveal Doctor Unicorn, an adorably soft plush toy. This wasn't obvious but once you know what to look for, it isn't hard to do. My daughter didn't know it did that, she just loved the robe for being a robe. Once she saw it turned into a Unicorn toy,, she immediately fell head over heals for this and started dancing around the house with it.<br />I'll be honest, I wouldn't turn it into a plush toy while wet for fear of it getting moldy, but as long as the robe is clean and dry, we're totally going to keep it with her pillows and stuffed animals around her bed. Totally love this product, can't give it enough stars!",picture accuracy,negative,5.0,1584337418253,B083T88BSX,Amazon_Fashion
"My daughter is in love with this. It is the cutest bathrobe ever, but we were a little confused at first because it came just folded up as a bathrobe and in the picture it showed it also turning into a plush toy. Turns out there is a secret zipper inside that lets you turn it inside-out and fold the robe into itself, which then zips closed to reveal Doctor Unicorn, an adorably soft plush toy. This wasn't obvious but once you know what to look for, it isn't hard to do. My daughter didn't know it did that, she just loved the robe for being a robe. Once she saw it turned into a Unicorn toy,, she immediately fell head over heals for this and started dancing around the house with it.<br />I'll be honest, I wouldn't turn it into a plush toy while wet for fear of it getting moldy, but as long as the robe is clean and dry, we're totally going to keep it with her pillows and stuffed animals around her bed. Totally love this product, can't give it enough stars!",secret zipper,neutral,5.0,1584337418253,B083T88BSX,Amazon_Fashion
"My daughter is in love with this. It is the cutest bathrobe ever, but we were a little confused at first because it came just folded up as a bathrobe and in the picture it showed it also turning into a plush toy. Turns out there is a secret zipper inside that lets you turn it inside-out and fold the robe into itself, which then zips closed to reveal Doctor Unicorn, an adorably soft plush toy. This wasn't obvious but once you know what to look for, it isn't hard to do. My daughter didn't know it did that, she just loved the robe for being a robe. Once she saw it turned into a Unicorn toy,, she immediately fell head over heals for this and started dancing around the house with it.<br />I'll be honest, I wouldn't turn it into a plush toy while wet for fear of it getting moldy, but as long as the robe is clean and dry, we're totally going to keep it with her pillows and stuffed animals around her bed. Totally love this product, can't give it enough stars!",plush toy quality,positive,5.0,1584337418253,B083T88BSX,Amazon_Fashion
"My daughter is in love with this. It is the cutest bathrobe ever, but we were a little confused at first because it came just folded up as a bathrobe and in the picture it showed it also turning into a plush toy. Turns out there is a secret zipper inside that lets you turn it inside-out and fold the robe into itself, which then zips closed to reveal Doctor Unicorn, an adorably soft plush toy. This wasn't obvious but once you know what to look for, it isn't hard to do. My daughter didn't know it did that, she just loved the robe for being a robe. Once she saw it turned into a Unicorn toy,, she immediately fell head over heals for this and started dancing around the house with it.<br />I'll be honest, I wouldn't turn it into a plush toy while wet for fear of it getting moldy, but as long as the robe is clean and dry, we're totally going to keep it with her pillows and stuffed animals around her bed. Totally love this product, can't give it enough stars!",durability,neutral,5.0,1584337418253,B083T88BSX,Amazon_Fashion
"My daughter is in love with this. It is the cutest bathrobe ever, but we were a little confused at first because it came just folded up as a bathrobe and in the picture it showed it also turning into a plush toy. Turns out there is a secret zipper inside that lets you turn it inside-out and fold the robe into itself, which then zips closed to reveal Doctor Unicorn, an adorably soft plush toy. This wasn't obvious but once you know what to look for, it isn't hard to do. My daughter didn't know it did that, she just loved the robe for being a robe. Once she saw it turned into a Unicorn toy,, she immediately fell head over heals for this and started dancing around the house with it.<br />I'll be honest, I wouldn't turn it into a plush toy while wet for fear of it getting moldy, but as long as the robe is clean and dry, we're totally going to keep it with her pillows and stuffed animals around her bed. Totally love this product, can't give it enough stars!",ease of use,neutral,5.0,1584337418253,B083T88BSX,Amazon_Fashion
"My daughter is in love with this. It is the cutest bathrobe ever, but we were a little confused at first because it came just folded up as a bathrobe and in the picture it showed it also turning into a plush toy. Turns out there is a secret zipper inside that lets you turn it inside-out and fold the robe into itself, which then zips closed to reveal Doctor Unicorn, an adorably soft plush toy. This wasn't obvious but once you know what to look for, it isn't hard to do. My daughter didn't know it did that, she just loved the robe for being a robe. Once she saw it turned into a Unicorn toy,, she immediately fell head over heals for this and started dancing around the house with it.<br />I'll be honest, I wouldn't turn it into a plush toy while wet for fear of it getting moldy, but as long as the robe is clean and dry, we're totally going to keep it with her pillows and stuffed animals around her bed. Totally love this product, can't give it enough stars!",value for money,positive,5.0,1584337418253,B083T88BSX,Amazon_Fashion
"Love them!  Great weight, great price, closes well.  Would definitely recommend!",weight,positive,5.0,1423468331000,B00F3MJSMG,Amazon_Fashion
"Love them!  Great weight, great price, closes well.  Would definitely recommend!",price,positive,5.0,1423468331000,B00F3MJSMG,Amazon_Fashion
"Love them!  Great weight, great price, closes well.  Would definitely recommend!",closure,positive,5.0,1423468331000,B00F3MJSMG,Amazon_Fashion
"Nice looking slipper and keeps your feet warm, but slightly large and wide.",design/look,positive,5.0,1459697909000,B008BAIT4U,Amazon_Fashion
"Nice looking slipper and keeps your feet warm, but slightly large and wide.",warmth,positive,5.0,1459697909000,B008BAIT4U,Amazon_Fashion
"Nice looking slipper and keeps your feet warm, but slightly large and wide.",size,negative,5.0,1459697909000,B008BAIT4U,Amazon_Fashion
"I was looking for a nice quality plate for the front of my Grand Cherokee. Living in the southwest, to me, the website picture of the plate really looked great.  I was pleasantly surprised when this plate was delivered.  It was exactly what I was looking for.  It was so nice that I bought a clear cover so the bugs and gravel would not mess it up, the plate was something I wanted to keep nice. A quality item, fast shipping. :)",quality,positive,5.0,1381266188000,B005QIDQOI,Amazon_Fashion
"I was looking for a nice quality plate for the front of my Grand Cherokee. Living in the southwest, to me, the website picture of the plate really looked great.  I was pleasantly surprised when this plate was delivered.  It was exactly what I was looking for.  It was so nice that I bought a clear cover so the bugs and gravel would not mess it up, the plate was something I wanted to keep nice. A quality item, fast shipping. :)",picture accuracy,neutral,5.0,1381266188000,B005QIDQOI,Amazon_Fashion
"I was looking for a nice quality plate for the front of my Grand Cherokee. Living in the southwest, to me, the website picture of the plate really looked great.  I was pleasantly surprised when this plate was delivered.  It was exactly what I was looking for.  It was so nice that I bought a clear cover so the bugs and gravel would not mess it up, the plate was something I wanted to keep nice. A quality item, fast shipping. :)",shipping speed,positive,5.0,1381266188000,B005QIDQOI,Amazon_Fashion
"The jacket is comfortable and has thermal quality. The basic problem is that it is not windproof as described, rather it is wind resistant. This may sound like I'm splitting hairs but there is a distinct difference. Wind resistant reduces the amount of wind which penetrates the garment but one can still feel the wind. Windproof eliminates all wind penetration and heat loss which accompanies that penetration. I would not reccomend this product below 50 F.",comfort,positive,3.0,1578350241512,B01NAI61II,Amazon_Fashion
"The jacket is comfortable and has thermal quality. The basic problem is that it is not windproof as described, rather it is wind resistant. This may sound like I'm splitting hairs but there is a distinct difference. Wind resistant reduces the amount of wind which penetrates the garment but one can still feel the wind. Windproof eliminates all wind penetration and heat loss which accompanies that penetration. I would not reccomend this product below 50 F.",thermal quality,positive,3.0,1578350241512,B01NAI61II,Amazon_Fashion
"The jacket is comfortable and has thermal quality. The basic problem is that it is not windproof as described, rather it is wind resistant. This may sound like I'm splitting hairs but there is a distinct difference. Wind resistant reduces the amount of wind which penetrates the garment but one can still feel the wind. Windproof eliminates all wind penetration and heat loss which accompanies that penetration. I would not reccomend this product below 50 F.",windproofness,negative,3.0,1578350241512,B01NAI61II,Amazon_Fashion
"The jacket is comfortable and has thermal quality. The basic problem is that it is not windproof as described, rather it is wind resistant. This may sound like I'm splitting hairs but there is a distinct difference. Wind resistant reduces the amount of wind which penetrates the garment but one can still feel the wind. Windproof eliminates all wind penetration and heat loss which accompanies that penetration. I would not reccomend this product below 50 F.",temperature rating,neutral,3.0,1578350241512,B01NAI61II,Amazon_Fashion
"I seriously live in these all summer long, so comfy and the colors and material are great! I bought several of them!",comfiness,positive,5.0,1609115736723,B077VGDF5B,Amazon_Fashion
"I seriously live in these all summer long, so comfy and the colors and material are great! I bought several of them!",colors,positive,5.0,1609115736723,B077VGDF5B,Amazon_Fashion
"I seriously live in these all summer long, so comfy and the colors and material are great! I bought several of them!",material,positive,5.0,1609115736723,B077VGDF5B,Amazon_Fashion
"Theyre nice, and extremely confortable and very nice, but one of them did get bent on both sides (one more then the other). I dont know if it was when it was packaged or when it was shipped, but it got caught in the folds of one of the openings and was bent. Hopefully its an easy fix, but who knows.<br />Update: easy to bend, which is concerning, and i wasnt able to bend it back straight, it now looks like trying to draw a straight line with no guide.",comfort,positive,3.0,1511546613646,B01GZJ6D5K,Amazon_Fashion
"Theyre nice, and extremely confortable and very nice, but one of them did get bent on both sides (one more then the other). I dont know if it was when it was packaged or when it was shipped, but it got caught in the folds of one of the openings and was bent. Hopefully its an easy fix, but who knows.<br />Update: easy to bend, which is concerning, and i wasnt able to bend it back straight, it now looks like trying to draw a straight line with no guide.",packaging,negative,3.0,1511546613646,B01GZJ6D5K,Amazon_Fashion
"Theyre nice, and extremely confortable and very nice, but one of them did get bent on both sides (one more then the other). I dont know if it was when it was packaged or when it was shipped, but it got caught in the folds of one of the openings and was bent. Hopefully its an easy fix, but who knows.<br />Update: easy to bend, which is concerning, and i wasnt able to bend it back straight, it now looks like trying to draw a straight line with no guide.",durability,negative,3.0,1511546613646,B01GZJ6D5K,Amazon_Fashion
"This generously-sized scarf is wonderful for the winter, offering moderate warmth with enough fabric to wrap many different ways. There are definitely warmer scarves out there with thicker, more insulating fabric, but this one is decent for moderately cold weather, especially if you have the right clothing on. My only critique is that it is a little bit itchy, in spite of its softness.",size,positive,4.0,1607909698630,B08M8ZBR98,Amazon_Fashion
"This generously-sized scarf is wonderful for the winter, offering moderate warmth with enough fabric to wrap many different ways. There are definitely warmer scarves out there with thicker, more insulating fabric, but this one is decent for moderately cold weather, especially if you have the right clothing on. My only critique is that it is a little bit itchy, in spite of its softness.",warmth,neutral,4.0,1607909698630,B08M8ZBR98,Amazon_Fashion
"This generously-sized scarf is wonderful for the winter, offering moderate warmth with enough fabric to wrap many different ways. There are definitely warmer scarves out there with thicker, more insulating fabric, but this one is decent for moderately cold weather, especially if you have the right clothing on. My only critique is that it is a little bit itchy, in spite of its softness.",fabric thickness,negative,4.0,1607909698630,B08M8ZBR98,Amazon_Fashion
"This generously-sized scarf is wonderful for the winter, offering moderate warmth with enough fabric to wrap many different ways. There are definitely warmer scarves out there with thicker, more insulating fabric, but this one is decent for moderately cold weather, especially if you have the right clothing on. My only critique is that it is a little bit itchy, in spite of its softness.",insulation,negative,4.0,1607909698630,B08M8ZBR98,Amazon_Fashion
"This generously-sized scarf is wonderful for the winter, offering moderate warmth with enough fabric to wrap many different ways. There are definitely warmer scarves out there with thicker, more insulating fabric, but this one is decent for moderately cold weather, especially if you have the right clothing on. My only critique is that it is a little bit itchy, in spite of its softness.",versatility,positive,4.0,1607909698630,B08M8ZBR98,Amazon_Fashion
"This generously-sized scarf is wonderful for the winter, offering moderate warmth with enough fabric to wrap many different ways. There are definitely warmer scarves out there with thicker, more insulating fabric, but this one is decent for moderately cold weather, especially if you have the right clothing on. My only critique is that it is a little bit itchy, in spite of its softness.",softness,neutral,4.0,1607909698630,B08M8ZBR98,Amazon_Fashion
"This generously-sized scarf is wonderful for the winter, offering moderate warmth with enough fabric to wrap many different ways. There are definitely warmer scarves out there with thicker, more insulating fabric, but this one is decent for moderately cold weather, especially if you have the right clothing on. My only critique is that it is a little bit itchy, in spite of its softness.",itchiness,negative,4.0,1607909698630,B08M8ZBR98,Amazon_Fashion
"Very light weight but does have a space for a PM2.5 filter.  Several people told me they liked my mask.  My one complaint was the time it took to get it, not the mask itself.",weight,positive,4.0,1640350452101,B09H5ZXWLB,Amazon_Fashion
"Very light weight but does have a space for a PM2.5 filter.  Several people told me they liked my mask.  My one complaint was the time it took to get it, not the mask itself.",PM2.5 filter compatibility,neutral,4.0,1640350452101,B09H5ZXWLB,Amazon_Fashion
"Very light weight but does have a space for a PM2.5 filter.  Several people told me they liked my mask.  My one complaint was the time it took to get it, not the mask itself.",popularity (people liking it),positive,4.0,1640350452101,B09H5ZXWLB,Amazon_Fashion
"About 4 cups & 6"" too small even though the correct size was ordered.",size,negative,1.0,1607794324507,B08GPGRNBZ,Amazon_Fashion
"About 4 cups & 6"" too small even though the correct size was ordered.",capacity,neutral,1.0,1607794324507,B08GPGRNBZ,Amazon_Fashion
These are definitely a fashion piece but they are not meant for all day wear. These should not be used for stretching your ears. Wearing weighted gauges will cause tears in your earlobe. Just be cautious.<br /><br />Other than that I love them. I wear them out every once in a while.,all day wear,negative,5.0,1676301119662,B0119A9CFI,Amazon_Fashion
These are definitely a fashion piece but they are not meant for all day wear. These should not be used for stretching your ears. Wearing weighted gauges will cause tears in your earlobe. Just be cautious.<br /><br />Other than that I love them. I wear them out every once in a while.,stretching ears,negative,5.0,1676301119662,B0119A9CFI,Amazon_Fashion
These are definitely a fashion piece but they are not meant for all day wear. These should not be used for stretching your ears. Wearing weighted gauges will cause tears in your earlobe. Just be cautious.<br /><br />Other than that I love them. I wear them out every once in a while.,earlobe durability,negative,5.0,1676301119662,B0119A9CFI,Amazon_Fashion
These are definitely a fashion piece but they are not meant for all day wear. These should not be used for stretching your ears. Wearing weighted gauges will cause tears in your earlobe. Just be cautious.<br /><br />Other than that I love them. I wear them out every once in a while.,fashion piece,positive,5.0,1676301119662,B0119A9CFI,Amazon_Fashion
These are definitely a fashion piece but they are not meant for all day wear. These should not be used for stretching your ears. Wearing weighted gauges will cause tears in your earlobe. Just be cautious.<br /><br />Other than that I love them. I wear them out every once in a while.,sound quality,neutral,5.0,1676301119662,B0119A9CFI,Amazon_Fashion
"I do like this wallet, but I had hoped to be able to switch to this as my every day. Unfortunately, if you put cards in all the slots and cash in the wallet as well, the latch doesn't hold the wallet closed due to bulk. Even though it wasn't what I was looking for, I like it enough that I'm keeping it for those occasions when I'm reducing the amount of stuff I carry into a smaller purse/bag. Seems to be made well enough. Only time will tell.",latch,negative,4.0,1451423424000,B00U8U9UYE,Amazon_Fashion
"I do like this wallet, but I had hoped to be able to switch to this as my every day. Unfortunately, if you put cards in all the slots and cash in the wallet as well, the latch doesn't hold the wallet closed due to bulk. Even though it wasn't what I was looking for, I like it enough that I'm keeping it for those occasions when I'm reducing the amount of stuff I carry into a smaller purse/bag. Seems to be made well enough. Only time will tell.",bulk,neutral,4.0,1451423424000,B00U8U9UYE,Amazon_Fashion
"I do like this wallet, but I had hoped to be able to switch to this as my every day. Unfortunately, if you put cards in all the slots and cash in the wallet as well, the latch doesn't hold the wallet closed due to bulk. Even though it wasn't what I was looking for, I like it enough that I'm keeping it for those occasions when I'm reducing the amount of stuff I carry into a smaller purse/bag. Seems to be made well enough. Only time will tell.",quality,positive,4.0,1451423424000,B00U8U9UYE,Amazon_Fashion
"I am pleasantly surprised at how great these are. I love them. Part of my love stems from them being a low ankle sock, followed by overall comfort, and of course the grip on the bottom. I love them for around the house, for keeping my large clunky slippers (ok, really my husbands) somewhat secure on my feet, and for keeping my closed/non hole crocks clogs in place (I'm not a fashionista, but I do have dogs, so crocks are my life!). If you have sneakers that kinda slip or slide, the grips on these will help stabilize your shoe. Perhaps less blisters from rubbing? Other details:<br /><br />--They wash and dry well. I have washed them in warm water and medium heat. No problems. They look perfect.<br /><br />--The grip is.. grippy, without being able to feel that material through the sock. It really makes them comfortable to wear as a daily sock.<br /><br />--I like the solid black color with colorful grips and a band of color at top. They are attractive to me, and definitely feel and wear like quality.<br /><br />--Lightweight with an arch support band.<br /><br />--No interior threads to get toenails caught on<br /><br />--Toe hem sits on top of toes, not at toe nail.<br /><br />--Slightly longer spot on rear of opening to help pull them on.<br /><br />--They have never slipped or twisted, no matter what I wear over them (or not wear over them).<br /><br /> I DO recommend them if you are considering this. I have them in my wish list for a future purchase. I love them!<br /><br />Btw, they are labeled as men's size 6-11, so that would fit women's size 8-13. I have size 10 in women (8 in men), and these fit so very well. Lots of strecth, so they will accommodate.",low ankle sock,positive,5.0,1584554229222,B08571DYLX,Amazon_Fashion
"I am pleasantly surprised at how great these are. I love them. Part of my love stems from them being a low ankle sock, followed by overall comfort, and of course the grip on the bottom. I love them for around the house, for keeping my large clunky slippers (ok, really my husbands) somewhat secure on my feet, and for keeping my closed/non hole crocks clogs in place (I'm not a fashionista, but I do have dogs, so crocks are my life!). If you have sneakers that kinda slip or slide, the grips on these will help stabilize your shoe. Perhaps less blisters from rubbing? Other details:<br /><br />--They wash and dry well. I have washed them in warm water and medium heat. No problems. They look perfect.<br /><br />--The grip is.. grippy, without being able to feel that material through the sock. It really makes them comfortable to wear as a daily sock.<br /><br />--I like the solid black color with colorful grips and a band of color at top. They are attractive to me, and definitely feel and wear like quality.<br /><br />--Lightweight with an arch support band.<br /><br />--No interior threads to get toenails caught on<br /><br />--Toe hem sits on top of toes, not at toe nail.<br /><br />--Slightly longer spot on rear of opening to help pull them on.<br /><br />--They have never slipped or twisted, no matter what I wear over them (or not wear over them).<br /><br /> I DO recommend them if you are considering this. I have them in my wish list for a future purchase. I love them!<br /><br />Btw, they are labeled as men's size 6-11, so that would fit women's size 8-13. I have size 10 in women (8 in men), and these fit so very well. Lots of strecth, so they will accommodate.",overall comfort,positive,5.0,1584554229222,B08571DYLX,Amazon_Fashion
"I am pleasantly surprised at how great these are. I love them. Part of my love stems from them being a low ankle sock, followed by overall comfort, and of course the grip on the bottom. I love them for around the house, for keeping my large clunky slippers (ok, really my husbands) somewhat secure on my feet, and for keeping my closed/non hole crocks clogs in place (I'm not a fashionista, but I do have dogs, so crocks are my life!). If you have sneakers that kinda slip or slide, the grips on these will help stabilize your shoe. Perhaps less blisters from rubbing? Other details:<br /><br />--They wash and dry well. I have washed them in warm water and medium heat. No problems. They look perfect.<br /><br />--The grip is.. grippy, without being able to feel that material through the sock. It really makes them comfortable to wear as a daily sock.<br /><br />--I like the solid black color with colorful grips and a band of color at top. They are attractive to me, and definitely feel and wear like quality.<br /><br />--Lightweight with an arch support band.<br /><br />--No interior threads to get toenails caught on<br /><br />--Toe hem sits on top of toes, not at toe nail.<br /><br />--Slightly longer spot on rear of opening to help pull them on.<br /><br />--They have never slipped or twisted, no matter what I wear over them (or not wear over them).<br /><br /> I DO recommend them if you are considering this. I have them in my wish list for a future purchase. I love them!<br /><br />Btw, they are labeled as men's size 6-11, so that would fit women's size 8-13. I have size 10 in women (8 in men), and these fit so very well. Lots of strecth, so they will accommodate.",grip on the bottom,positive,5.0,1584554229222,B08571DYLX,Amazon_Fashion
"I am pleasantly surprised at how great these are. I love them. Part of my love stems from them being a low ankle sock, followed by overall comfort, and of course the grip on the bottom. I love them for around the house, for keeping my large clunky slippers (ok, really my husbands) somewhat secure on my feet, and for keeping my closed/non hole crocks clogs in place (I'm not a fashionista, but I do have dogs, so crocks are my life!). If you have sneakers that kinda slip or slide, the grips on these will help stabilize your shoe. Perhaps less blisters from rubbing? Other details:<br /><br />--They wash and dry well. I have washed them in warm water and medium heat. No problems. They look perfect.<br /><br />--The grip is.. grippy, without being able to feel that material through the sock. It really makes them comfortable to wear as a daily sock.<br /><br />--I like the solid black color with colorful grips and a band of color at top. They are attractive to me, and definitely feel and wear like quality.<br /><br />--Lightweight with an arch support band.<br /><br />--No interior threads to get toenails caught on<br /><br />--Toe hem sits on top of toes, not at toe nail.<br /><br />--Slightly longer spot on rear of opening to help pull them on.<br /><br />--They have never slipped or twisted, no matter what I wear over them (or not wear over them).<br /><br /> I DO recommend them if you are considering this. I have them in my wish list for a future purchase. I love them!<br /><br />Btw, they are labeled as men's size 6-11, so that would fit women's size 8-13. I have size 10 in women (8 in men), and these fit so very well. Lots of strecth, so they will accommodate.",washability,neutral,5.0,1584554229222,B08571DYLX,Amazon_Fashion
"I am pleasantly surprised at how great these are. I love them. Part of my love stems from them being a low ankle sock, followed by overall comfort, and of course the grip on the bottom. I love them for around the house, for keeping my large clunky slippers (ok, really my husbands) somewhat secure on my feet, and for keeping my closed/non hole crocks clogs in place (I'm not a fashionista, but I do have dogs, so crocks are my life!). If you have sneakers that kinda slip or slide, the grips on these will help stabilize your shoe. Perhaps less blisters from rubbing? Other details:<br /><br />--They wash and dry well. I have washed them in warm water and medium heat. No problems. They look perfect.<br /><br />--The grip is.. grippy, without being able to feel that material through the sock. It really makes them comfortable to wear as a daily sock.<br /><br />--I like the solid black color with colorful grips and a band of color at top. They are attractive to me, and definitely feel and wear like quality.<br /><br />--Lightweight with an arch support band.<br /><br />--No interior threads to get toenails caught on<br /><br />--Toe hem sits on top of toes, not at toe nail.<br /><br />--Slightly longer spot on rear of opening to help pull them on.<br /><br />--They have never slipped or twisted, no matter what I wear over them (or not wear over them).<br /><br /> I DO recommend them if you are considering this. I have them in my wish list for a future purchase. I love them!<br /><br />Btw, they are labeled as men's size 6-11, so that would fit women's size 8-13. I have size 10 in women (8 in men), and these fit so very well. Lots of strecth, so they will accommodate.",drying ability,neutral,5.0,1584554229222,B08571DYLX,Amazon_Fashion
